8764,"n-nonyl-b-D-maltoside","M",468.54,,,,,
8765,"n-nonyl-b-D-glucoside","M",306.4,,,,,
8766,"HEGA-10","M",379.5,,,,,
8767,"MEGA 10","M",349.47,,,,,
8768,"C8E5","M",350.5,,,,,
8769,"CYMAL-4","M",480.55,,,,,
8770,"C8E4","M",306.44,,,,,
8771,"n-octyl-b-D-thiomaltoside","M",470.58,,,,,
8772,"C8E6","M",394.55,,,,,
8773,"DDAO","M",201.35,,,,,
8774,"cyclohexylpentanoyl-N-hydroxyethylglucamide","M",391.51,,,,,
8775,"pluronic F-68","w/v",8400,,,,,
8776,"HECAMEG","M",335.4,,,,,
8778,"n-octanoylsucrose","M",468.5,,,,,
8779,"MEGA 9","M",335.44,,,,,
8780,"2,6-dimethyl-4-heptyl-beta-D-maltopyranoside","M",468.54,,,,,
8781,"n-octyl-b-D-galactopyranoside","M",292.37,,,,,
8782,"n-heptyl-b-D-thioglucopyranoside","M",294.41,,,,,
8783,"CYMAL-3","M",466.53,,,,,
8784,"cyclohexylbutanoyl-N-hydroxyethylglucamide","M",377.48,,,,,
8785,"HEGA-9","M",365.47,,,,,
8786,"dimethyloctylphosphine oxide","M",190.27,,,,,
8787,"CHAPSO","M",630.89,,,,,
8788,"cyclohexylpropanoyl-N-hydroxyethylglucamide","M",363.45,,,,,
8789,"HEGA-8","M",351.44,,,,,
8801,"n-hexyl-b-D-glucopyranoside","M",264.32,,,,,
8802,"cyclohexylethanoyl-N-hydroxyethylglucamide","w/v",349.43,,,,,
8800,"CYMAL-2","M",452.5,,,,,
8803,"CYMAL-1","w/v",438.47,,,,,
5079,"NDSB 211","M",211.3,,,,,
5080,"NDSB 221","M",221.3,,,,,
8804,"ZWITTERGENT 3-14","M",363.61,,,,,
8805,"n-dodecyl-N,N-dimethylglycine","M",271.46,,,,,
8806,"FOS-Choline-12","M",351.47,,,,,
8807,"FOS-Choline-8, fluorinated","M",529.24,,,,,
8808,"UDAO","M",215.38,,,,,
5020,"ZWITTERGENT 3-10","M",307.6,,30,,,
8809,"ZWITTERGENT 3-08","w/v",279.44,,,,,
8810,"DDMAB","M",299.5,,,,,
8811,"FOS-MEA-10","M",295.36,,,,,
5004,"CHAPS","w/v",614.88,,30.1,,,
8812,"FOS-Choline-10","M",323.41,,,,,
8813,"n-decyl-N,N-dimethylglycine","M",243.39,,,,,
8814,"FOS-Choline-9","M",309.39,,,,,
8815,"CYCLOFOS-3","M",307.37,,,,,
8816,"FOS-Choline-8","M",295.36,,,,,
8817,"LysoFos Choline 12","M",439.53,,,,,
8818,"LysoFos Choline 10","M",411.48,,,,,
9243,"ZWITTERGENT 3-16","M",391.6,,,,,
9244,"n-dodecyl-b-D-glucopyranoside","M",348.5,,,,,
9245,"C10E5","M",378.55,,,,,
9246,"n-heptyl-b-D-glucopyranoside","M",278.4,,20,,,
9275,"ectoine","M",142.16,,,,,
9276,"erythritol","M",122.12,,37,,,
9277,"ribitol","M",152.15,,93.6,,,
9278,"mannitol","M",182.17,,18,,,
9279,"aluminium(III) chloride","M",133.3,,45,,,
9280,"pyridine","v/v",79.1,0.9819,,,,
9281,"caprolactam","M",113.16,,456,,,
9282,"tetramethylammonium chloride","M",109.6,,60,,,
9283,"rubidium chloride","M",120.92,,91,,,
9284,"potassium cyanate","M",81.12,,75,,,
9285,"sodium trichloroacetate","M",185.37,,120,,,
9286,"lithium salicylate","M",144.05,,,,,
9287,"lithium perchlorate","M",106.39,,60,,,
9288,"ammonium thiocyanate","M",76.12,,,,,
9289,"ammonium trifluoroacetate","M",131.05,,,,,
9290,"beryllium sulfate","M",105.1,,,,,
9291,"ethanolamine","M",61.08,1.01,,,,
9292,"1,2,3-hexanetriol","M",134.17,,,,,
9293,"polyvinyl alcohol","w/v",10000,,,,,
9294,"DL-fructose","M",180.16,,,,,
9295,"DL-glucose","M",180.16,,,,,
9296,"DL-mannose","M",180.15,,,,,
9297,"lactose","M",342.3,,21.6,,,
9309,"1,2-butanediol","w/v",90.14,,,,,
9310,"Propionitrile","v/v",55.08,0.798,,,,
9311,"2-methoxy-2-methylpropane","v/v",88.15,0.741,,,,
9312,"tetrahydrofuran","v/v",72.11,0.8892,,,,
9313,"butanone","v/v",72.11,0.805,,,,
9314,"3-pentanone","v/v",86.13,0.815,,,,
9315,"methyl acetate","v/v",74.08,0.932,,,,
9521,"acetic acid","M",60.05,1.049,,4.76,,
9601,"polyvinylpyrrolidone K25","w/v",24000,,,,,
9837,"sodium maleate","M",138.05,,14,,,
10103,"tetraethylene glycol","v/v",194.23,1.12,,,,
10104,"pentaethylene glycol","v/v",238.3,1.126,,,,
10105,"mannose","M",180.16,,100,,,
10106,"L-fucose","M",164.16,,69,,,
10107,"xylose","M",150.13,,120,,,
10108,"N-acetylglucosamine","M",221.21,,,,,
10109,"sodium oxamate","M",111.03,,5,,,
10110,"sodium glutamate","M",169.11,,74,,,
10362,"ethylammonium formate","M",91.11,,,,,
10363,"ethylammonium propionate","M",119.16,,,,,
10364,"ethylammonium methanesulfonate","M",141.2,,,,,
10365,"ethylammonium pivalate","M",147.22,,,,,
10366,"ethylammonium trifluoroacetate","M",159.11,,,,,
10367,"ethylammonium acetate","M",105.13,,,,,
10368,"ethylammonium nitrate","M",108.1,,,,,
10369,"ethanolammonium nitrate","M",124.1,,,,,
10370,"triethanolammonium nitrate","M",212.2,,,,,
10371,"diethanolammonium nitrate","M",168.15,,,,,
10374,"kanamycin monosulfate","w/v",582.58,,,,,
10375,"tannic acid","w/v",1701.22,,,,,
10402,"hydroxyproline","M",131.13,,,,,
10403,"disodium glycerol-2-phosphate","M",216.04,,,,,
10769,"cytidine","w/v",243.09,,,,,
10770,"quinine","w/v",324.42,,,,,
10771,"sodium glyoxylate","w/v",95.98,,,,,
10772,"cholic acid","w/v",408.57,,,,,
10773,"ellipticine","w/v",246.31,,,,,
10774,"gibberellin","w/v",346.37,,,,,
10775,"calcium D-glycerate","",146.16,,,,,
10776,"trisodium 6-phosphogluconate","w/v",342.08,,,,,
10777,"N-alpha-benzoyl-L-arginine ethyl ester hydrochloride","w/v",342.15,,,,,
10778,"galactosamine hydrochloride","",215.63,,,,,
10779,"acarbose","",645.6,,,,,
10780,"ethidium bromide","",394.31,,,,,
10781,"cholesterol","",386.65,,,,,
10782,"homoserine","",119.12,,,,,
10783,"sodium gluconate","",218.14,,,,,
10784,"ouabain","",584.28,,,,,
10785,"phosphatidylcholine","",760.08,,,,,
10786,"tetrahydrofolic acid","",445.43,,,,,
10787,"deoxyadenosine triphosphate","",535.15,,,,,
10788,"deoxyguanosine monophosphate","",387.22,,,,,
10789,"N-acetyl-D-galactosamine","",221.21,,,,,
10790,"uridine","",244.2,,,,,
10791,"thymidine triphosphate","",504.15,,,,,
10792,"deoxyguanosine","",285.26,,,,,
10793,"cytidine triphosphate","",527.12,,,,,
10794,"inosine-5'-monophosphate","",392.17,,,,,
10807,"uridine diphosphate","",404.16,,,,,
10828,"nicotinic acid","",123.11,,,,,
10829,"cyclic adenosine monophosphate","",369.2,,,,,
10830,"guanosine","",283.24,,,,,
10831,"thymidine","",242.23,,,,,
10832,"inosine","",268.23,,,,,
10833,"penicillin G","",356.37,,,,,
10834,"pyridoxamine dihydrochloride","",241.11,,,,,
10835,"adenosine","",267.24,,,,,
10836,"xanthine","",152.11,,,,,
10837,"lactic acid","",90.08,,,,,
10838,"2'-deoxyadenosine","",269.26,,,,,
10839,"N-acetylneuraminic acid","",309.27,,,,,
10847,"N-p-tosyl-L-phenylalanine chloromethyl ketone","",351.85,,,,,
10848,"glucose-1-phosphate","",260.14,,,,,
10849,"alpha-ketoglutarate","",146.1,,,,,
10850,"2-nitrophenylgalactoside","",299.28,,,,,
10851,"cis-aconitic acid","",174.11,,,,,
10852,"theophylline","",180.16,,,,,
10853,"acetylsalicylic acid","",180.16,,,,,
10854,"choline base solution","w/v",121.18,,,,,
10855,"carnosine","M",226.23,,32,,,
10856,"thyroxine","",776.87,,,,,
10857,"sodium phenyl phosphate","",254.09,,,,,
10858,"cobalamin","",1355.37,,,,,
10867,"shikimic acid","",174.15,,18,,,
10868,"acetylglutamic acid","M",189.17,,3.6,,,
10869,"deoxycytidine triphosphate","",511.2,,,,,
10870,"hydrocortisone","",362.46,,,,,
10871,"hemin","",651.94,,,,,
10872,"phosphothreonine","",199.1,,,,,
10874,"cortisone","",360.44,,,,,
10875,"epinephrine","",183.2,,,,,
11027,"Protoporphyrin IX","",606.62,,,,,
11028,"pyridoxine","",169.18,,,,,
11029,"thymidine monophosphate","",366.17,,,,,
11030,"inosine-5'-triphosphate","",574.11,,,,,
11031,"DL-xylose","",150.13,,10,,,
11032,"nalidixic acid","",232.24,,0.23,,,
11033,"quinolinic acid","",167.12,,0.55,,,
11034,"pyruvic acid","",88.06,1.26,,,,
11035,"didehydroepiandrosterone","",288.42,,,,,
11036,"histamine","",184.07,,,,,
11037,"phosphoenolpyruvate","",208.04,,,,,
11038,"cytidine-5'-diphosphocholine","",546.34,,,,,
11039,"D-ribose","",150.13,,,,,
11067,"thiamine pyrophosphate","w/v",460.77,,,,,
11068,"D-glucosaminic acid","w/v",195.17,,,,,
11069,"thiamine hydrochloride","w/v",337.27,,,,,
11070,"L-ascorbic acid","w/v",176.12,,,,,
11071,"sodium carbonate","M",105.99,,21.5,,,
11072,"molybdenum(III) chloride","M",202.3,,,,,
11073,"disodium argininosuccinate","w/v",334.24,,,,,
11074,"guanine","w/v",151.13,,,,,
11075,"thiamine monophosphate","w/v",380.79,,,,,
11076,"vanillin","",152.15,,,,,
11209,"N-acetyl-D-mannosamine","",221.21,,,,,
11210,"tetralithium adenosine 5'-(beta,gamma-imido)triphosphate","",529.93,,,,,
11211,"coproporphyrin I dihydrochloride","",727.63,,,,,
11212,"glyceraldehyde","",90.08,,,,,
11213,"D-glucosamine hydrochloride","",215.63,,,,,
11571,"D-mannosamine hydrochloride","w/v",215.63,,,,,
11572,"sodium D-glucosamine-6-phosphate","",282.14,,,,,
11573,"isomaltose","w/v",342.3,,,,,
11574,"D-fucose","",164.16,,,,,
11575,"L-arabinose","w/v",150.13,,,,,
11576,"N-acetylmuramic acid","",293.27,,,,,
11577,"leu-leu","",244.33,,,,,
11578,"ala-leu","",202.25,,,,,
11579,"val-ser","",204.22,,,,,
11580,"trp-gly hydrochloride","",297.74,,,,,
11581,"met-gly","",206.26,,,,,
11582,"tyr-leu","",294.35,,,,,
11583,"N-(N-((phenylmethoxy)carbonyl)-L-valyl)-L-phenylalanine","",398.45,,,,,
11584,"met-ala-ser","",307.37,,,,,
11585,"ala-ala-ala","",231.25,,,,,
106,"nicotinamide adenine dinucleotide phosphate, reduced","M",833.4,,,,,
11586,"gentamicin sulfate","",575.67,,,,,
11587,"deoxycytidine monophosphate","",351.16,,,,,
11588,"acetyl coenzyme A","",832.56,,,,,
11589,"S-adenosylmethionine","",434.9,,,,,
11590,"biotin","",244.31,,,,,
11591,"sodium pyruvate","",110.04,,,,,
11592,"coenzyme B12","",1579.58,,,,,
11593,"disodium D-3-phosphoglycerate","",230.02,,,,,
11594,"adenosine diphosphateglucose","",633.31,,,,,
11595,"thymine","",126.11,,,,,
11596,"adenosine diphosphoribose","",559.32,,,,,
11597,"pyridoxal-5-phosphate","",265.16,,,,,
11598,"myo-inositol-2-monophosphate bis(cyclohexylammonium) salt","",458.48,,,,,
11599,"UMP","",368.15,,,,,
11600,"cytidine diphosphate","",426.17,,,,,
11601,"cytidine monophosphate","",367.16,,,,,
11602,"pyridoxal hydrochloride","",203.62,,,,,
11603,"deoxyadenosine monophosphate","",331.22,,,,,
11604,"guanosine diphosphate","",443.2,,,,,
11605,"uridine diphosphate-N-acetylglucosamine","",651.32,,,,,
11606,"beta-estradiol","",272.38,,,,,
11607,"alpha-lipoic acid","",206.33,,,,,
11608,"creatine","",131.13,,,,,
11609,"pantothenic acid","",476.53,,,,,
11610,"batyl alcohol","",344.57,,,,,
11611,"flavin mononucleotide","",496.34,,,,,
11612,"acetylcholine","",181.66,,,,,
11613,"trisodium DL-isocitrate","",258.07,,,,,
11614,"folic acid","",441.4,,,,,
11615,"riboflavin","",376.36,,,,,
11616,"thionicotinamide adenine dinucleotide","",679.49,,,,,
11617,"cyclic guanosine monophosphate","",367.19,,,,,
11618,"disodium phosphocreatine","",255.08,,,,,
11619,"tetracycline","",480.9,,,,,
11620,"sodium L-malate","M",178.05,,,3.4,5.1,
12504,"uridine triphosphate","",550.09,,,,,
12505,"leupeptin hydrochloride","",463.01,,,,,
12506,"5-phospho-D-ribose 1-diphosphate","",499.98,,,,,
12508,"nicotinamide adenine dinucleotide, reduced","",741.62,,,,,
12891,"monoolein","w/v",356.5,,,,,
13531,"ammonium dihydrogen phosphate-diammonium hydrogen phosphate","M",132.1,,40,,,
14835,"PGA-LM","w/v",100000,,,,,
14878,"diethylammonium formate","M",119.16,,,,,
14879,"dimethylammonium formate","M",91.11,,,,,
14880,"ethanolammonium formate","M",107.11,,,,,
14881,"diethanolammonium formate","M",151.16,,,,,
14882,"triethanolammonium formate","M",195.21,,,,,
14883,"1-methylimidazolium formate","M",128.13,,,,,
14884,"ethylammonium glycolate","M",121.14,,,,,
14885,"ethanolammonium glycolate","M",137.13,,,,,
14886,"ethylammonium lactate","M",135.16,,,,,
14887,"diethylammonium nitrate","M",136.15,,,,,
14888,"triethylammonium nitrate","M",164.2,,,,,
14889,"butylammonium nitrate","M",136.15,,,,,
14890,"1-methylimidazolium nitrate","M",145.12,,,,,
14891,"1-ethyl-3-methylimidazolium chloride","M",146.62,,,,,
14892,"1-hexyl-3-methylimidazolium chloride","M",202.72,,,,,
14893,"1-ethyl-3-methylimidazolium trifluoroacetate","M",224.18,,,,,
14894,"1-butyl-3-methylimidazolium trifluoroacetate","M",252.23,,,,,
14895,"1-butyl-3-methylimidazolium trifluoromethanesulfonate","M",288.29,,,,,
14896,"1-ethyl-3-methylimidazolium trifluoromethanesulfonate","M",260.23,,,,,
14897,"1,3-dimethylimidazolium dimethylphosphate","M",222.18,,,,,
14898,"1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate","M",291.33,,,,,
14899,"1-ethyl-3-hydroxymethylpyridinium ethylsulfate","M",263.31,,,,,
14901,"N-butyl-3-methylpyridinium methylsulfate","M",261.34,,,,,
14902,"pyrrolidinium formate","M",117.15,,,,,
14903,"pyrrolidinium nitrate","M",134.13,,,,,
14904,"pyrrolidinonium nitrate","M",131.13,,,,,
14905,"pyrrolidinonium formate","M",148.12,,,,,
14906,"2-(2-hydroxyethoxy)ethylammonium nitrate","M",168.15,,,,,
14907,"ethanolammonium trifluoroacetate","M",175.11,,,,,
14908,"ethylammonium hydrogen phosphate","M",188.16,,,,,
14909,"choline saccharinate","M",286.35,,,,,
14910,"ethylammonium hydrogen sulfate","M",143.16,,,,,
14911,"methylammonium trifluoroacetate","M",145.08,,,,,
14912,"2-hydroxy-1,1-bishydroxymethylethylammonium nitrate","M",184.15,,,,,
14913,"glycinium ethyl ester glycolate","M",179.17,,,,,
14914,"glycinium nitrate","M",138.08,,,,,
14922,"ethylammonium sulfate","M",188.25,,,,,
14930,"triethylammonium formate","M",195.21,,,,,
15315,"mercury(II) chloride","M",271.52,,7.4,,,
16255,"NIST buffer standard","v/v",,,,,,
16639,"piperazine","M",86.14,,150,5.56,9.83,
17803,"ellagic acid","M",302.2,,0.2,,,
17804,"methyl gallate","M",184.15,,,,,
17805,"ethyl gallate","M",198.17,,,,,
17806,"ethyl-3,4-dihydroxybenzoate","M",182.17,,,,,
17807,"dodecyl gallate","M",338.44,,,,,
17808,"ethyl benzoate","v/v",150.17,1.045,,,,
17809,"methyl-4-hydroxybenzoate","M",152.15,,,,,
17810,"methyl salicylate","v/v",152.15,1.174,,,,
17811,"ethyl-3,5-dihydroxybenzoate","M",182.17,,,,,
17812,"gallocatechin gallate","M",458.37,,,,,
18318,"2-amino-2-methyl-1,3-propanediol","M",105.1,,250,8.79,,
19082,"tetraethylammonium bromide","w/v",210.16,,,,,
19083,"benzyltriethylammonium chloride","w/v",227.78,,,,,
19084,"2-hydroxyethylammonium formate","w/v",107.1,,,,,
19085,"choline acetate","w/v",163.22,,,,,
19086,"choline dihydrogen phosphate","w/v",201.16,,,,,
19087,"1-ethyl-3-methylimidazolium acetate","w/v",170.21,,,,,
19088,"1-butyl-3-methylimidazolium chloride","w/v",174.67,,,,,
19089,"1-butyl-3-methylimidazolium dicyanamide","w/v",205.26,,,,,
19101,"1,3-dimethylimidazolium methylsulfate","w/v",208.24,,,,,
19102,"1-butyl-3-methylimidazolium methylsulfate","w/v",250.32,,,,,
19103,"1-butyl-3-methylimidazolium octylsulfate","w/v",348.5,,,,,
19197,"1-ethyl-3-methylimidazolium thiocyanate","w/v",169.25,,,,,
19198,"1-ethyl-3-methylimidazolium tetrafluoroborate","w/v",197.97,,,,,
19199,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate","w/v",240.05,,,,,
19200,"1-butyl-3-methylimidazolium tetrafluoroborate","w/v",226.02,,,,,
19201,"tetrabutylphosphonium bromide","w/v",339.33,,,,,
19207,"triisobutylmethylphosphonium tosylate","w/v",388.55,,,,,
19217,"1-butylpyridinium chloride","w/v",171.67,,,,,
19367,"polyacrylic acid 2100 sodium salt","w/v",2100,,,,,
19368,"poly(acrylic acid-co-maleic acid)","w/v",3000,,,,,
19369,"jeffamine D-2000","w/v",2000,,,,,
19370,"jeffamine M-2005","w/v",2000,,,,,
19371,"jeffamine T-403","w/v",440,,,,,
19372,"jeffamine SD-2001","w/v",,,,,,
19373,"glascol W13","w/v",,,,,,
19374,"glycerol ethoxylate","w/v",1000,,,,,
19375,"jeffamine M-2070","w/v",2000,,,,,
19397,"sokalan HP 56","w/v",,,,,,
19398,"sokalan HP 66 K","w/v",,,,,,
19399,"sokalan CP 12S","w/v",,,,,,
19400,"sokalan CP 5","w/v",,,,,,
19401,"sokalan CP 7","w/v",,,,,,
19403,"sokalan CP 42","w/v",,,,,,
20179,"formamide","v/v",45.04,1.113,,,,
20517,"potassium dihydrogen phosphate-dipotassium hydrogen phosphate","M",,,,2.18,7.2,12.3
21657,"sodium acetate-acetic acid","M",82.02,,46,4.76,,
21737,"sodium MOPS","M",231.25,,,7.2,,
21759,"L-arginine ethyl ester dihydrochloride","M",275.18,,,,,
21760,"hydroxyectoine","M",158.16,,,,,
21761,"Methyl alpha-D-glucopyranoside","M",194.18,,,,,
21762,"5-aminovaleric acid","M",117.15,,,,,
21763,"N-methylurea","M",103.08,,,,,
21764,"N-ethylurea","M",88.11,,,,,
21765,"N-methylformamide","w/v",59.07,1.011,,,,
21766,"hypotaurine","w/v",109.15,,,,,
21767,"acetamide","M",59.07,,,,,
21768,"sodium benzenesulfonate","M",180.16,,,,,
21769,"sodium p-toluenesulfonate","M",194.18,,,,,
21777,"6-O-alpha-D-maltosyl-beta-cyclodextrin","M",1459.27,,,,,
21778,"(2-hydroxypropyl)-beta-cyclodextrin","M",1396,,,,,
21779,"alpha-cyclodextrin","M",972.9,,,,,
21782,"methyl-beta-cyclodextrin","M",1331.36,,,,,
21784,"sodium tricine","M",179.17,,18,8.15,,
21785,"sodium bicine","M",163.2,,18,8.35,,
21786,"bis-tris chloride","M",209.2,,50,6.46,,
21787,"bis-tris propane chloride","M",282.33,,45,6.8,9,
21788,"sodium succinate-succinic acid","M",162.05,,34.8,4.21,5.61,
21789,"sodium DL-malate-DL-malic acid","M",134.1,,41,3.4,5.1,
21800,"sodium DL-malate","M",178.05,,,3.4,5.1,
21801,"L-malic acid","M",134.09,,,3.4,5.1,
22404,"sodium hydroxide","M",40,,111,,,
22737,"phosphate buffered saline","v/v",,,,,,
22942,"tris AMPD","M",,,,,,
23017,"polyethylene glycol 250 diacid","v/v",250,1.302,,,,
23021,"choline chloride","M",139.62,,65,,,
24020,"1-hexanol","v/v",102.17,81.36,,,,
24021,"1-pentanol","v/v",88.15,81.44,,,,
24267,"DIPSO","M",243.28,,27,7.52,,
24268,"TABS","M",257.3,,26,8.9,,
25067,"HEGA-11","M",393.5,,0.5,,,
25068,"octyl glucose neopentyl glycol","",568.69,,,,,
25069,"decyl maltose neopentyl glycol","",949.08,,,,,
25070,"lauryl maltose neopentyl glycol","",1005.19,,,,,
25071,"n-undecyl-b-D-thiomaltopyranoside","",,,,,,
25072,"ammonium tetrathiotungstate","",348.18,,,,,
25073,"samarium acetate","M",327.49,,,,,
25074,"europium nitrate","",338.06,,,,,
25075,"tantalum bromide cluster","",,,,,,
25076,"lutetium acetate","M",352.1,,,,,
25077,"neodymium chloride","M",250.6,,,,,
25078,"potassium hexachlororhenate","M",477.12,,,,,
25098,"LAPAO","",300.6,,,,,
25099,"TRIPAO","",362.5,,,,,
25100,"MERPOL HCS","",,,,,,
25101,"potassium silicate","M",154.3,,,,,
25102,"osmium chloride","M",,,,,,
25103,"zinc nitrate","M",189.36,,,,,
25105,"triethylammonium phosphate","M",199.19,1.09,,,,
25106,"deuterium oxide","M",20.03,1.107,,,,
25107,"foscarnet","M",126,,,,,
25108,"EGTA","M",380.35,,,,,
25518,"PEG 0.3-8kD","w/v",,,,,,
26978,"tris sulfate","M",121.14,,50,8.07,,
27158,"citraconic acid","M",130.1,,,,,
27159,"Pluronic F87/P103","v/v",,,,,,
27160,"pyrroloquinoline quinone","w/v",330.2,,,,,
